# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-mac_uni
# Data supplier: Department of Physiacs and Astronomy / Macquarie University
# Location name: Sydney/NSW/Australia- Macquarie University Observatory
# Position: -33.7738, 151.1126, 75
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3255
# SQM firmware version: 36
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000036,00003255
# SQM readout test rx: r, 00.00m,0000594747Hz,0000000000c,0000000.000s, 037.3C
# SQM readout test cx: c,00000019.81m,0000157.488s, 021.9C,00000008.71m, 024.8C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2016-09-28T07:09:20.000;2016-09-28T17:09:20.000;38.40;0.000;595137.600;-0.000
2016-09-28T07:10:05.000;2016-09-28T17:10:05.000;38.42;0.000;594778.400;-0.000
2016-09-28T07:10:50.000;2016-09-28T17:10:50.000;38.30;0.000;594786.400;-0.000
2016-09-28T07:11:37.000;2016-09-28T17:11:37.000;38.30;0.000;594788.000;-0.000
2016-09-28T07:12:21.000;2016-09-28T17:12:21.000;38.18;0.000;594776.800;-0.000
2016-09-28T07:13:03.000;2016-09-28T17:13:03.000;38.18;0.000;594347.800;-0.000
2016-09-28T07:13:48.000;2016-09-28T17:13:48.000;38.12;0.000;601626.800;-0.000
2016-09-28T07:14:34.000;2016-09-28T17:14:34.000;38.12;0.000;581226.800;-0.000
2016-09-28T07:15:21.000;2016-09-28T17:15:21.000;38.00;0.000;573101.200;-0.000
2016-09-28T07:16:08.000;2016-09-28T17:16:08.000;38.00;0.000;564881.400;-0.000
2016-09-28T07:16:55.000;2016-09-28T17:16:55.000;38.00;0.000;556939.200;-0.000
2016-09-28T07:17:41.000;2016-09-28T17:17:41.000;37.88;0.000;548908.800;-0.000
2016-09-28T07:18:25.000;2016-09-28T17:18:25.000;38.00;0.000;540264.600;-0.000
2016-09-28T07:19:07.000;2016-09-28T17:19:07.000;38.00;0.000;533071.600;-0.000
2016-09-28T07:19:52.000;2016-09-28T17:19:52.000;37.94;0.000;525254.200;-0.000
2016-09-28T07:20:37.000;2016-09-28T17:20:37.000;37.94;0.000;516767.800;-0.000
2016-09-28T07:21:19.000;2016-09-28T17:21:19.000;37.88;0.000;509894.400;-0.000
2016-09-28T07:22:04.000;2016-09-28T17:22:04.000;37.76;0.000;501137.400;-0.000
2016-09-28T07:22:50.000;2016-09-28T17:22:50.000;37.76;0.000;493173.400;-0.000
2016-09-28T07:23:34.000;2016-09-28T17:23:34.000;37.70;0.000;483932.200;-0.000
