# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-mac_uni
# Data supplier: Department of Physics and Astronomy / Macquarie University
# Location name: Sydney/NSW/Australia- Macquarie University Observatory
# Position: -33.770269, 151.111135, 75
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3255
# SQM firmware version: 36
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000036,00003255
# SQM readout test rx: r, 00.00m,0000594934Hz,0000000000c,0000000.000s, 039.3C
# SQM readout test cx: c,00000019.81m,0000157.488s, 021.9C,00000008.71m, 024.8C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2016-11-07T07:40:15.000;2016-11-07T17:40:15.000;48.90;0.000;593057.200;-0.000
2016-11-07T07:41:02.000;2016-11-07T17:41:02.000;48.98;0.000;593968.600;-0.000
2016-11-07T07:41:46.000;2016-11-07T17:41:46.000;49.06;0.000;593974.000;-0.000
2016-11-07T07:42:29.000;2016-11-07T17:42:29.000;48.90;0.000;593952.000;-0.000
2016-11-07T07:43:16.000;2016-11-07T17:43:16.000;48.90;0.000;593964.200;-0.000
2016-11-07T07:44:03.000;2016-11-07T17:44:03.000;48.90;0.000;593926.800;-0.000
2016-11-07T07:44:47.000;2016-11-07T17:44:47.000;48.98;0.000;593961.200;-0.000
2016-11-07T07:45:30.000;2016-11-07T17:45:30.000;48.90;0.000;593973.000;-0.000
2016-11-07T07:46:17.000;2016-11-07T17:46:17.000;48.90;0.000;592760.800;-0.000
2016-11-07T07:47:04.000;2016-11-07T17:47:04.000;48.90;0.000;585060.000;-0.000
2016-11-07T07:47:48.000;2016-11-07T17:47:48.000;48.84;0.000;576635.600;-0.000
2016-11-07T07:48:31.000;2016-11-07T17:48:31.000;48.90;0.000;569264.400;-0.000
2016-11-07T07:49:18.000;2016-11-07T17:49:18.000;48.98;0.000;560247.600;-0.000
2016-11-07T07:50:05.000;2016-11-07T17:50:05.000;48.90;0.000;551268.800;-0.000
2016-11-07T07:50:49.000;2016-11-07T17:50:49.000;48.90;0.000;541733.400;-0.000
2016-11-07T07:51:32.000;2016-11-07T17:51:32.000;48.90;0.000;534370.200;-0.000
2016-11-07T07:52:19.000;2016-11-07T17:52:19.000;48.90;0.000;526111.400;-0.000
2016-11-07T07:53:06.000;2016-11-07T17:53:06.000;48.84;0.000;517717.400;-0.000
2016-11-07T07:53:50.000;2016-11-07T17:53:50.000;48.90;0.000;508760.600;-0.000
2016-11-07T07:54:33.000;2016-11-07T17:54:33.000;48.90;0.000;501563.600;-0.000
2016-11-07T07:55:20.000;2016-11-07T17:55:20.000;48.90;0.000;492943.400;-0.000
2016-11-07T07:56:06.000;2016-11-07T17:56:06.000;48.78;0.000;484007.200;-0.000
2016-11-07T07:56:50.000;2016-11-07T17:56:50.000;48.78;0.000;473693.000;-0.000
2016-11-07T07:57:33.000;2016-11-07T17:57:33.000;48.72;0.000;464403.400;-0.000
2016-11-07T07:58:20.000;2016-11-07T17:58:20.000;48.72;0.000;453012.800;-0.000
2016-11-07T07:59:06.000;2016-11-07T17:59:06.000;48.60;0.000;441280.200;-0.000
2016-11-07T07:59:50.000;2016-11-07T17:59:50.000;48.60;0.000;428401.200;-0.000
2016-11-07T08:00:33.000;2016-11-07T18:00:33.000;48.60;0.000;417250.000;-0.000
2016-11-07T08:01:20.000;2016-11-07T18:01:20.000;48.60;0.000;402635.800;-0.000
2016-11-07T08:02:06.000;2016-11-07T18:02:06.000;48.60;0.000;389390.600;5.842
2016-11-07T08:02:50.000;2016-11-07T18:02:50.000;48.66;0.000;373539.200;5.886
2016-11-07T08:03:33.000;2016-11-07T18:03:33.000;48.66;0.000;360726.200;5.924
2016-11-07T08:04:20.000;2016-11-07T18:04:20.000;48.60;0.000;345281.200;5.974
2016-11-07T08:05:06.000;2016-11-07T18:05:06.000;48.66;0.000;332673.800;6.014
2016-11-07T08:05:53.000;2016-11-07T18:05:53.000;48.60;0.000;318430.400;6.064
2016-11-07T08:06:38.000;2016-11-07T18:06:38.000;48.72;0.000;306492.600;6.102
2016-11-07T08:07:23.000;2016-11-07T18:07:23.000;48.60;0.000;293578.800;6.152
2016-11-07T08:08:10.000;2016-11-07T18:08:10.000;48.54;0.000;282133.800;6.192
2016-11-07T08:08:54.000;2016-11-07T18:08:54.000;48.48;0.000;269716.400;6.244
2016-11-07T08:09:37.000;2016-11-07T18:09:37.000;48.48;0.000;260011.200;6.280
2016-11-07T08:10:24.000;2016-11-07T18:10:24.000;48.54;0.000;249169.400;6.326
2016-11-07T08:11:11.000;2016-11-07T18:11:11.000;48.48;0.000;238612.800;6.374
2016-11-07T08:11:55.000;2016-11-07T18:11:55.000;48.30;0.000;227786.400;6.424
