# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-mac_uni
# Data supplier: Department of Physiacs and Astronomy / Macquarie University
# Location name: Sydney/NSW/Australia- Macquarie University Observatory
# Position: -33.7738, 151.1126, 75
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3255
# SQM firmware version: 36
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000036,00003255
# SQM readout test rx: r, 00.00m,0000594747Hz,0000000000c,0000000.000s, 037.3C
# SQM readout test cx: c,00000019.81m,0000157.488s, 021.9C,00000008.71m, 024.8C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2016-10-11T07:17:31.000;2016-10-11T17:17:31.000;36.28;0.000;595121.800;-0.000
2016-10-11T07:18:20.000;2016-10-11T17:18:20.000;38.76;0.000;594870.600;-0.000
2016-10-11T07:19:08.000;2016-10-11T17:19:08.000;38.84;0.000;594918.400;-0.000
2016-10-11T07:19:55.000;2016-10-11T17:19:55.000;38.76;0.000;594926.200;-0.000
2016-10-11T07:20:41.000;2016-10-11T17:20:41.000;38.60;0.000;594912.000;-0.000
2016-10-11T07:21:28.000;2016-10-11T17:21:28.000;38.60;0.000;593900.200;-0.000
2016-10-11T07:22:14.000;2016-10-11T17:22:14.000;38.60;0.000;588179.400;-0.000
2016-10-11T07:22:59.000;2016-10-11T17:22:59.000;38.48;0.000;580785.800;-0.000
2016-10-11T07:23:45.000;2016-10-11T17:23:45.000;38.54;0.000;573932.800;-0.000
2016-10-11T07:24:32.000;2016-10-11T17:24:32.000;38.42;0.000;565800.600;-0.000
2016-10-11T07:25:17.000;2016-10-11T17:25:17.000;38.30;0.000;558760.000;-0.000
2016-10-11T07:26:02.000;2016-10-11T17:26:02.000;38.30;0.000;550923.600;-0.000
2016-10-11T07:26:49.000;2016-10-11T17:26:49.000;38.30;0.000;543778.600;-0.000
2016-10-11T07:27:33.000;2016-10-11T17:27:33.000;38.30;0.000;535552.600;-0.000
2016-10-11T07:28:16.000;2016-10-11T17:28:16.000;38.18;0.000;528915.000;-0.000
2016-10-11T07:29:03.000;2016-10-11T17:29:03.000;38.18;0.000;521038.600;-0.000
2016-10-11T07:29:49.000;2016-10-11T17:29:49.000;38.18;0.000;512954.400;-0.000
2016-10-11T07:30:36.000;2016-10-11T17:30:36.000;38.06;0.000;504201.000;-0.000
2016-10-11T07:31:21.000;2016-10-11T17:31:21.000;38.00;0.000;496623.400;-0.000
2016-10-11T07:32:06.000;2016-10-11T17:32:06.000;38.00;0.000;487625.400;-0.000
2016-10-11T07:32:52.000;2016-10-11T17:32:52.000;38.00;0.000;479889.600;-0.000
2016-10-11T07:33:37.000;2016-10-11T17:33:37.000;38.00;0.000;470647.800;-0.000
2016-10-11T07:34:19.000;2016-10-11T17:34:19.000;38.06;0.000;462658.200;-0.000
2016-10-11T07:35:04.000;2016-10-11T17:35:04.000;37.88;0.000;454035.200;-0.000
2016-10-11T07:35:49.000;2016-10-11T17:35:49.000;37.94;0.000;444524.000;-0.000
2016-10-11T07:36:32.000;2016-10-11T17:36:32.000;37.70;0.000;436909.800;-0.000
2016-10-11T07:37:19.000;2016-10-11T17:37:19.000;37.70;0.000;426825.600;-0.000
2016-10-11T07:38:04.000;2016-10-11T17:38:04.000;37.82;0.000;417782.000;-0.000
2016-10-11T07:38:49.000;2016-10-11T17:38:49.000;37.70;0.000;407561.800;-0.000
2016-10-11T07:39:35.000;2016-10-11T17:39:35.000;37.70;0.000;398754.200;5.820
2016-10-11T07:40:22.000;2016-10-11T17:40:22.000;37.70;0.000;388246.400;5.844
2016-10-11T07:41:07.000;2016-10-11T17:41:07.000;37.62;0.000;379289.600;5.870
2016-10-11T07:41:52.000;2016-10-11T17:41:52.000;37.70;0.000;369139.000;5.900
2016-10-11T07:42:38.000;2016-10-11T17:42:38.000;37.62;0.000;359781.800;5.932
2016-10-11T07:43:22.000;2016-10-11T17:43:22.000;37.54;0.000;349327.000;5.962
2016-10-11T07:44:04.000;2016-10-11T17:44:04.000;37.62;0.000;340480.000;5.988
2016-10-11T07:44:49.000;2016-10-11T17:44:49.000;37.54;0.000;330784.800;6.022
2016-10-11T07:45:34.000;2016-10-11T17:45:34.000;37.38;0.000;320372.400;6.058
2016-10-11T07:46:17.000;2016-10-11T17:46:17.000;37.30;0.000;312112.200;6.084
2016-10-11T07:47:04.000;2016-10-11T17:47:04.000;37.30;0.000;301043.200;6.126
2016-10-11T07:47:49.000;2016-10-11T17:47:49.000;37.30;0.000;291263.000;6.158
2016-10-11T07:48:34.000;2016-10-11T17:48:34.000;37.30;0.000;280303.200;6.200
2016-10-11T07:49:20.000;2016-10-11T17:49:20.000;37.30;0.000;270499.000;6.238
2016-10-11T07:50:07.000;2016-10-11T17:50:07.000;37.30;0.000;259116.400;6.284
2016-10-11T07:50:53.000;2016-10-11T17:50:53.000;37.18;0.000;249391.600;6.328
2016-10-11T07:51:38.000;2016-10-11T17:51:38.000;37.18;0.000;238595.000;6.374
2016-10-11T07:52:24.000;2016-10-11T17:52:24.000;37.12;0.000;228586.200;6.420
2016-10-11T07:53:08.000;2016-10-11T17:53:08.000;37.24;0.000;217695.800;6.474
2016-10-11T07:53:50.000;2016-10-11T17:53:50.000;37.18;0.000;208793.000;6.522
2016-10-11T07:54:35.000;2016-10-11T17:54:35.000;37.00;0.000;199183.800;6.572
2016-10-11T07:55:20.000;2016-10-11T17:55:20.000;37.06;0.000;188664.200;6.628
2016-10-11T07:56:03.000;2016-10-11T17:56:03.000;37.06;0.000;180678.800;6.676
2016-10-11T07:56:50.000;2016-10-11T17:56:50.000;37.00;0.000;170124.600;6.744
2016-10-11T07:57:38.000;2016-10-11T17:57:38.000;37.00;0.000;160452.200;6.806
2016-10-11T07:58:24.000;2016-10-11T17:58:24.000;37.00;0.000;150142.600;6.876
2016-10-11T07:59:08.000;2016-10-11T17:59:08.000;37.00;0.000;142621.800;6.938
2016-10-11T07:59:55.000;2016-10-11T17:59:55.000;36.94;0.000;132647.800;7.014
2016-10-11T08:00:40.000;2016-10-11T18:00:40.000;36.76;0.000;124470.400;7.080
2016-10-11T08:01:25.000;2016-10-11T18:01:25.000;36.82;0.000;115757.600;7.160
2016-10-11T08:02:11.000;2016-10-11T18:02:11.000;36.82;0.000;108049.000;7.234
2016-10-11T08:03:00.000;2016-10-11T18:03:00.000;36.82;0.000;98557.400;7.334
2016-10-11T08:03:42.000;2016-10-11T18:03:42.000;36.76;0.000;92605.800;7.400
2016-10-11T08:04:27.000;2016-10-11T18:04:27.000;36.70;0.000;85045.800;7.496
2016-10-11T08:05:13.000;2016-10-11T18:05:13.000;36.70;0.000;78463.000;7.588
2016-10-11T08:05:57.000;2016-10-11T18:05:57.000;36.70;0.000;71466.200;7.688
2016-10-11T08:06:40.000;2016-10-11T18:06:40.000;36.70;0.000;66040.000;7.770
