# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-mac_uni
# Data supplier: Department of Physics and Astronomy / Macquarie University
# Location name: Sydney/NSW/Australia- Macquarie University Observatory
# Position: -33.770269, 151.111135, 75
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3255
# SQM firmware version: 36
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000036,00003255
# SQM readout test rx: r, 00.00m,0000593951Hz,0000000000c,0000000.000s, 051.2C
# SQM readout test cx: c,00000019.81m,0000157.488s, 021.9C,00000008.71m, 024.8C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2017-03-26T07:11:19.000;2017-03-26T17:11:19.000;42.50;0.000;595098.200;-0.000
2017-03-26T07:12:05.000;2017-03-26T17:12:05.000;45.34;0.000;594693.000;-0.000
2017-03-26T07:12:48.000;2017-03-26T17:12:48.000;45.34;0.000;594670.000;-0.000
2017-03-26T07:13:35.000;2017-03-26T17:13:35.000;45.28;0.000;594691.400;-0.000
2017-03-26T07:14:21.000;2017-03-26T17:14:21.000;45.10;0.000;594703.400;-0.000
2017-03-26T07:15:05.000;2017-03-26T17:15:05.000;45.16;0.000;594689.600;-0.000
2017-03-26T07:15:48.000;2017-03-26T17:15:48.000;45.10;0.000;594712.400;-0.000
2017-03-26T07:16:35.000;2017-03-26T17:16:35.000;45.10;0.000;594696.000;-0.000
2017-03-26T07:17:21.000;2017-03-26T17:17:21.000;45.10;0.000;594760.600;-0.000
2017-03-26T07:18:05.000;2017-03-26T17:18:05.000;44.98;0.000;594775.200;-0.000
2017-03-26T07:18:48.000;2017-03-26T17:18:48.000;44.92;0.000;594805.400;-0.000
2017-03-26T07:19:35.000;2017-03-26T17:19:35.000;44.98;0.000;594771.400;-0.000
2017-03-26T07:20:22.000;2017-03-26T17:20:22.000;44.86;0.000;594738.400;-0.000
2017-03-26T07:21:06.000;2017-03-26T17:21:06.000;44.80;0.000;594725.000;-0.000
2017-03-26T07:21:49.000;2017-03-26T17:21:49.000;44.80;0.000;594756.800;-0.000
2017-03-26T07:22:36.000;2017-03-26T17:22:36.000;44.80;0.000;591805.000;-0.000
2017-03-26T07:23:23.000;2017-03-26T17:23:23.000;44.80;0.000;563770.200;-0.000
2017-03-26T07:24:07.000;2017-03-26T17:24:07.000;44.80;0.000;539345.000;-0.000
2017-03-26T07:24:50.000;2017-03-26T17:24:50.000;44.64;0.000;535233.600;-0.000
2017-03-26T07:25:37.000;2017-03-26T17:25:37.000;44.56;0.000;532428.400;-0.000
2017-03-26T07:26:24.000;2017-03-26T17:26:24.000;44.48;0.000;520862.200;-0.000
2017-03-26T07:27:08.000;2017-03-26T17:27:08.000;44.40;0.000;503438.200;-0.000
2017-03-26T07:27:51.000;2017-03-26T17:27:51.000;44.40;0.000;493755.800;-0.000
2017-03-26T07:28:38.000;2017-03-26T17:28:38.000;44.48;0.000;491349.000;-0.000
2017-03-26T07:29:25.000;2017-03-26T17:29:25.000;44.40;0.000;498227.800;-0.000
2017-03-26T07:30:09.000;2017-03-26T17:30:09.000;44.40;0.000;508331.200;-0.000
2017-03-26T07:30:52.000;2017-03-26T17:30:52.000;44.40;0.000;510017.000;-0.000
2017-03-26T07:31:39.000;2017-03-26T17:31:39.000;44.40;0.000;499401.400;-0.000
2017-03-26T07:32:25.000;2017-03-26T17:32:25.000;44.40;0.000;480206.000;-0.000
2017-03-26T07:33:09.000;2017-03-26T17:33:09.000;44.40;0.000;444063.200;-0.000
2017-03-26T07:33:52.000;2017-03-26T17:33:52.000;44.34;0.000;441465.200;-0.000
2017-03-26T07:34:39.000;2017-03-26T17:34:39.000;44.22;0.000;428512.800;-0.000
2017-03-26T07:35:25.000;2017-03-26T17:35:25.000;44.28;0.000;425448.000;-0.000
2017-03-26T07:36:09.000;2017-03-26T17:36:09.000;44.28;0.000;432971.800;-0.000
2017-03-26T07:36:52.000;2017-03-26T17:36:52.000;44.22;0.000;442098.000;-0.000
2017-03-26T07:37:39.000;2017-03-26T17:37:39.000;44.16;0.000;445873.600;-0.000
2017-03-26T07:38:25.000;2017-03-26T17:38:25.000;44.10;0.000;439635.600;-0.000
2017-03-26T07:39:09.000;2017-03-26T17:39:09.000;44.10;0.000;411121.800;-0.000
2017-03-26T07:39:52.000;2017-03-26T17:39:52.000;44.10;0.000;382034.800;5.862
2017-03-26T07:40:39.000;2017-03-26T17:40:39.000;44.10;0.000;351818.600;5.956
2017-03-26T07:41:25.000;2017-03-26T17:41:25.000;44.10;0.000;329775.400;6.026
2017-03-26T07:42:09.000;2017-03-26T17:42:09.000;43.92;0.000;313962.200;6.082
2017-03-26T07:42:51.000;2017-03-26T17:42:51.000;43.92;0.000;302561.800;6.122
2017-03-26T07:43:36.000;2017-03-26T17:43:36.000;43.92;0.000;289146.000;6.168
2017-03-26T07:44:24.000;2017-03-26T17:44:24.000;43.92;0.000;273161.000;6.232
2017-03-26T07:45:14.000;2017-03-26T17:45:14.000;43.80;0.000;258020.600;6.288
2017-03-26T07:46:01.000;2017-03-26T17:46:01.000;43.80;0.000;246379.000;6.340
2017-03-26T07:46:49.000;2017-03-26T17:46:49.000;43.74;0.000;235195.400;6.392
2017-03-26T07:47:36.000;2017-03-26T17:47:36.000;43.74;0.000;224409.800;6.438
2017-03-26T07:48:20.000;2017-03-26T17:48:20.000;43.80;0.000;213860.800;6.494
2017-03-26T07:49:03.000;2017-03-26T17:49:03.000;43.68;0.000;207232.200;6.524
2017-03-26T07:49:50.000;2017-03-26T17:49:50.000;43.56;0.000;199939.200;6.564
2017-03-26T07:50:37.000;2017-03-26T17:50:37.000;43.50;0.000;190280.400;6.618
2017-03-26T07:51:21.000;2017-03-26T17:51:21.000;43.50;0.000;177660.000;6.698
2017-03-26T07:52:04.000;2017-03-26T17:52:04.000;43.50;0.000;168387.600;6.754
2017-03-26T07:52:51.000;2017-03-26T17:52:51.000;43.50;0.000;160284.200;6.810
2017-03-26T07:53:37.000;2017-03-26T17:53:37.000;43.42;0.000;151672.200;6.868
2017-03-26T07:54:21.000;2017-03-26T17:54:21.000;43.26;0.000;140787.200;6.948
2017-03-26T07:55:04.000;2017-03-26T17:55:04.000;43.50;0.000;130631.800;7.028
2017-03-26T07:55:51.000;2017-03-26T17:55:51.000;43.34;0.000;119489.000;7.126
2017-03-26T07:56:44.000;2017-03-26T17:56:44.000;43.34;0.000;109192.400;7.222
2017-03-26T07:57:32.000;2017-03-26T17:57:32.000;43.42;0.000;102175.800;7.294
2017-03-26T07:58:22.000;2017-03-26T17:58:22.000;43.26;0.000;97159.400;7.348
2017-03-26T07:59:09.000;2017-03-26T17:59:09.000;43.18;0.000;93180.800;7.394
2017-03-26T07:59:56.000;2017-03-26T17:59:56.000;43.10;0.000;87894.200;7.458
2017-03-26T08:00:43.000;2017-03-26T18:00:43.000;43.10;0.000;81274.200;7.546
2017-03-26T08:01:27.000;2017-03-26T18:01:27.000;43.10;0.000;73852.600;7.651
2017-03-26T08:02:10.000;2017-03-26T18:02:10.000;43.10;0.000;67243.000;7.749
2017-03-26T08:02:57.000;2017-03-26T18:02:57.000;43.04;0.000;60181.200;7.869
2017-03-26T08:03:45.000;2017-03-26T18:03:45.000;42.98;0.000;54777.000;7.974
2017-03-26T08:04:29.000;2017-03-26T18:04:29.000;42.92;0.000;48647.400;8.097
2017-03-26T08:05:12.000;2017-03-26T18:05:12.000;42.80;0.000;42631.800;8.243
2017-03-26T08:05:59.000;2017-03-26T18:05:59.000;42.80;0.000;36311.000;8.419
2017-03-26T08:06:45.000;2017-03-26T18:06:45.000;42.80;0.000;31074.200;8.587
2017-03-26T08:07:29.000;2017-03-26T18:07:29.000;42.80;0.000;26416.200;8.763
2017-03-26T08:08:12.000;2017-03-26T18:08:12.000;42.80;0.000;23275.000;8.901
2017-03-26T08:08:59.000;2017-03-26T18:08:59.000;42.80;0.000;19753.000;9.080
2017-03-26T08:09:45.000;2017-03-26T18:09:45.000;42.80;0.000;16335.400;9.286
2017-03-26T08:10:29.000;2017-03-26T18:10:29.000;42.80;0.000;13501.800;9.490
2017-03-26T08:11:12.000;2017-03-26T18:11:12.000;42.68;0.000;11737.600;9.643
2017-03-26T08:11:59.000;2017-03-26T18:11:59.000;42.68;0.000;9994.600;9.822
2017-03-26T08:12:46.000;2017-03-26T18:12:46.000;42.62;0.000;8509.600;9.997
2017-03-26T08:13:30.000;2017-03-26T18:13:30.000;42.50;0.000;7179.800;10.179
2017-03-26T08:14:13.000;2017-03-26T18:14:13.000;42.50;0.000;6251.000;10.329
2017-03-26T08:15:00.000;2017-03-26T18:15:00.000;42.50;0.000;5317.200;10.506
2017-03-26T08:15:46.000;2017-03-26T18:15:46.000;42.50;0.000;4503.000;10.687
2017-03-26T08:16:30.000;2017-03-26T18:16:30.000;42.50;0.000;3766.600;10.874
2017-03-26T08:17:13.000;2017-03-26T18:17:13.000;42.50;0.000;3246.600;11.042
2017-03-26T08:18:00.000;2017-03-26T18:18:00.000;42.50;0.000;2720.800;11.232
2017-03-26T08:18:46.000;2017-03-26T18:18:46.000;42.50;0.000;2270.000;11.432
2017-03-26T08:19:30.000;2017-03-26T18:19:30.000;42.50;0.000;1865.000;11.640
2017-03-26T08:20:13.000;2017-03-26T18:20:13.000;42.50;0.000;1585.200;11.818
2017-03-26T08:21:00.000;2017-03-26T18:21:00.000;42.50;0.000;1308.800;12.028
2017-03-26T08:21:48.000;2017-03-26T18:21:48.000;42.32;0.000;1077.600;12.236
2017-03-26T08:22:32.000;2017-03-26T18:22:32.000;42.32;0.000;875.400;12.462
2017-03-26T08:23:15.000;2017-03-26T18:23:15.000;42.38;0.000;737.000;12.648
2017-03-26T08:24:02.000;2017-03-26T18:24:02.000;42.32;0.000;603.000;12.868
2017-03-26T08:24:48.000;2017-03-26T18:24:48.000;42.26;0.000;493.600;13.086
2017-03-26T08:25:32.000;2017-03-26T18:25:32.000;42.32;0.000;399.600;13.312
2017-03-26T08:26:15.000;2017-03-26T18:26:15.000;42.38;0.000;333.000;13.512
2017-03-26T08:27:02.000;2017-03-26T18:27:02.000;42.26;0.000;268.600;13.748
2017-03-26T08:27:48.000;2017-03-26T18:27:48.000;42.26;0.000;218.000;13.972
2017-03-26T08:28:32.000;2017-03-26T18:28:32.000;42.26;0.000;176.600;14.200
2017-03-26T08:29:15.000;2017-03-26T18:29:15.000;42.20;0.000;149.400;14.380
2017-03-26T08:30:02.000;2017-03-26T18:30:02.000;42.20;3800.500;124.400;14.576
2017-03-26T08:30:48.000;2017-03-26T18:30:48.000;42.20;4423.400;104.800;14.759
2017-03-26T08:31:33.000;2017-03-26T18:31:33.000;42.20;5183.600;89.400;14.935
2017-03-26T08:32:20.000;2017-03-26T18:32:20.000;42.20;5930.200;77.800;15.083
2017-03-26T08:33:04.000;2017-03-26T18:33:04.000;42.20;6806.800;68.000;15.231
2017-03-26T08:33:47.000;2017-03-26T18:33:47.000;42.20;7569.600;61.200;15.351
2017-03-26T08:34:34.000;2017-03-26T18:34:34.000;42.20;8515.800;54.400;15.475
2017-03-26T08:35:21.000;2017-03-26T18:35:21.000;42.20;9634.200;48.000;15.607
2017-03-26T08:36:05.000;2017-03-26T18:36:05.000;42.20;10923.000;42.400;15.747
2017-03-26T08:36:48.000;2017-03-26T18:36:48.000;42.20;11936.800;38.600;15.846
2017-03-26T08:37:35.000;2017-03-26T18:37:35.000;42.20;13073.800;35.600;15.940
2017-03-26T08:38:23.000;2017-03-26T18:38:23.000;42.20;14211.400;32.600;16.034
2017-03-26T08:39:07.000;2017-03-26T18:39:07.000;42.20;15464.200;29.797;16.128
2017-03-26T08:39:50.000;2017-03-26T18:39:50.000;42.20;16420.200;27.945;16.190
2017-03-26T08:40:37.000;2017-03-26T18:40:37.000;42.20;17607.600;26.195;16.262
2017-03-26T08:41:24.000;2017-03-26T18:41:24.000;42.14;19122.000;24.175;16.354
2017-03-26T08:42:15.000;2017-03-26T18:42:15.000;42.20;21665.400;21.296;16.489
2017-03-26T08:43:03.000;2017-03-26T18:43:03.000;42.20;24118.200;19.102;16.607
2017-03-26T08:43:50.000;2017-03-26T18:43:50.000;42.14;26669.800;17.256;16.718
2017-03-26T08:44:37.000;2017-03-26T18:44:37.000;42.14;28906.800;15.985;16.804
2017-03-26T08:45:24.000;2017-03-26T18:45:24.000;42.20;31196.200;14.756;16.886
2017-03-26T08:46:08.000;2017-03-26T18:46:08.000;42.20;33756.600;13.630;16.972
2017-03-26T08:46:51.000;2017-03-26T18:46:51.000;42.20;35661.800;12.958;17.030
2017-03-26T08:47:38.000;2017-03-26T18:47:38.000;42.14;36843.600;12.532;17.064
2017-03-26T08:48:24.000;2017-03-26T18:48:24.000;42.14;36036.000;12.759;17.040
2017-03-26T08:49:08.000;2017-03-26T18:49:08.000;42.14;33070.800;13.940;16.950
2017-03-26T08:49:51.000;2017-03-26T18:49:51.000;42.08;30304.800;15.260;16.854
2017-03-26T08:50:38.000;2017-03-26T18:50:38.000;42.20;27922.800;16.506;16.766
2017-03-26T08:51:25.000;2017-03-26T18:51:25.000;42.14;27115.400;16.949;16.732
2017-03-26T08:52:12.000;2017-03-26T18:52:12.000;42.14;27886.200;16.561;16.764
2017-03-26T08:52:57.000;2017-03-26T18:52:57.000;41.96;29336.200;15.730;16.820
2017-03-26T08:53:42.000;2017-03-26T18:53:42.000;42.14;31071.000;14.842;16.884
2017-03-26T08:54:29.000;2017-03-26T18:54:29.000;42.02;32534.000;14.209;16.932
2017-03-26T08:55:13.000;2017-03-26T18:55:13.000;42.08;34267.400;13.443;16.986
2017-03-26T08:55:57.000;2017-03-26T18:55:57.000;42.08;35751.400;12.923;17.032
2017-03-26T08:56:44.000;2017-03-26T18:56:44.000;42.20;37784.400;12.200;17.092
2017-03-26T08:57:30.000;2017-03-26T18:57:30.000;42.14;40262.000;11.446;17.164
2017-03-26T08:58:14.000;2017-03-26T18:58:14.000;42.14;43658.000;10.556;17.250
2017-03-26T08:58:57.000;2017-03-26T18:58:57.000;42.20;47414.200;9.738;17.343
2017-03-26T08:59:44.000;2017-03-26T18:59:44.000;42.14;52733.400;8.740;17.455
2017-03-26T09:00:31.000;2017-03-26T19:00:31.000;42.08;61188.800;7.551;17.615
2017-03-26T09:01:15.000;2017-03-26T19:01:15.000;42.02;75182.400;6.156;17.836
2017-03-26T09:01:58.000;2017-03-26T19:01:58.000;42.08;89776.600;5.153;18.032
2017-03-26T09:02:45.000;2017-03-26T19:02:45.000;42.02;107449.000;4.295;18.229
2017-03-26T09:03:31.000;2017-03-26T19:03:31.000;41.96;121647.800;3.794;18.364
2017-03-26T09:04:15.000;2017-03-26T19:04:15.000;41.96;132853.200;3.469;18.460
2017-03-26T09:04:58.000;2017-03-26T19:04:58.000;42.14;140533.000;3.280;18.518
2017-03-26T09:05:45.000;2017-03-26T19:05:45.000;42.14;152138.800;3.033;18.606
2017-03-26T09:06:31.000;2017-03-26T19:06:31.000;42.14;165296.000;2.791;18.696
2017-03-26T09:07:15.000;2017-03-26T19:07:15.000;42.20;182413.800;2.527;18.805
