# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-mac_uni
# Data supplier: Department of Physics and Astronomy / Macquarie University
# Location name: Sydney/NSW/Australia- Macquarie University Observatory
# Position: -33.770269, 151.111135, 75
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3255
# SQM firmware version: 36
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000036,00003255
# SQM readout test rx: r, 00.00m,0000593951Hz,0000000000c,0000000.000s, 051.2C
# SQM readout test cx: c,00000019.81m,0000157.488s, 021.9C,00000008.71m, 024.8C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2017-05-26T05:58:22.000;2017-05-26T15:58:22.000;38.30;0.000;595788.800;-0.000
2017-05-26T05:59:10.000;2017-05-26T15:59:10.000;38.24;0.000;595536.800;-0.000
2017-05-26T05:59:57.000;2017-05-26T15:59:57.000;38.18;0.000;595536.800;-0.000
2017-05-26T06:00:44.000;2017-05-26T16:00:44.000;38.06;0.000;595541.800;-0.000
2017-05-26T06:01:28.000;2017-05-26T16:01:28.000;38.18;0.000;595564.400;-0.000
2017-05-26T06:02:11.000;2017-05-26T16:02:11.000;38.12;0.000;595542.800;-0.000
2017-05-26T06:02:58.000;2017-05-26T16:02:58.000;38.06;0.000;595552.400;-0.000
2017-05-26T06:03:44.000;2017-05-26T16:03:44.000;38.12;0.000;595568.800;-0.000
2017-05-26T06:04:29.000;2017-05-26T16:04:29.000;38.06;0.000;595591.000;-0.000
2017-05-26T06:05:17.000;2017-05-26T16:05:17.000;38.00;0.000;595592.400;-0.000
2017-05-26T06:06:01.000;2017-05-26T16:06:01.000;38.06;0.000;595597.600;-0.000
2017-05-26T06:06:44.000;2017-05-26T16:06:44.000;38.06;0.000;595607.800;-0.000
2017-05-26T06:07:31.000;2017-05-26T16:07:31.000;38.00;0.000;595532.400;-0.000
2017-05-26T06:08:18.000;2017-05-26T16:08:18.000;38.06;0.000;595527.400;-0.000
2017-05-26T06:09:02.000;2017-05-26T16:09:02.000;38.00;0.000;595514.200;-0.000
2017-05-26T06:09:45.000;2017-05-26T16:09:45.000;38.00;0.000;595509.200;-0.000
2017-05-26T06:10:32.000;2017-05-26T16:10:32.000;38.06;0.000;595508.000;-0.000
2017-05-26T06:11:18.000;2017-05-26T16:11:18.000;38.06;0.000;595555.800;-0.000
2017-05-26T06:12:02.000;2017-05-26T16:12:02.000;38.00;0.000;576102.800;-0.000
2017-05-26T06:12:45.000;2017-05-26T16:12:45.000;38.00;0.000;549847.600;-0.000
2017-05-26T06:13:32.000;2017-05-26T16:13:32.000;38.00;0.000;531024.000;-0.000
2017-05-26T06:14:19.000;2017-05-26T16:14:19.000;38.00;0.000;519293.200;-0.000
2017-05-26T06:15:03.000;2017-05-26T16:15:03.000;38.00;0.000;511640.800;-0.000
2017-05-26T06:15:46.000;2017-05-26T16:15:46.000;38.00;0.000;505171.600;-0.000
2017-05-26T06:16:33.000;2017-05-26T16:16:33.000;38.00;0.000;495014.600;-0.000
2017-05-26T06:17:19.000;2017-05-26T16:17:19.000;38.00;0.000;485639.800;-0.000
2017-05-26T06:18:03.000;2017-05-26T16:18:03.000;38.00;0.000;475959.400;-0.000
2017-05-26T06:18:46.000;2017-05-26T16:18:46.000;38.00;0.000;470429.200;-0.000
2017-05-26T06:19:33.000;2017-05-26T16:19:33.000;38.00;0.000;465010.200;-0.000
2017-05-26T06:20:19.000;2017-05-26T16:20:19.000;37.88;0.000;459658.000;-0.000
2017-05-26T06:21:04.000;2017-05-26T16:21:04.000;37.94;0.000;455672.000;-0.000
2017-05-26T06:21:51.000;2017-05-26T16:21:51.000;37.94;0.000;455116.400;-0.000
2017-05-26T06:22:38.000;2017-05-26T16:22:38.000;37.94;0.000;449608.000;-0.000
2017-05-26T06:23:24.000;2017-05-26T16:23:24.000;37.88;0.000;442953.400;-0.000
2017-05-26T06:24:09.000;2017-05-26T16:24:09.000;37.94;0.000;437752.200;-0.000
2017-05-26T06:24:56.000;2017-05-26T16:24:56.000;37.94;0.000;433709.600;-0.000
2017-05-26T06:25:43.000;2017-05-26T16:25:43.000;37.94;0.000;428266.000;-0.000
2017-05-26T06:26:28.000;2017-05-26T16:26:28.000;37.82;0.000;421320.200;-0.000
2017-05-26T06:27:13.000;2017-05-26T16:27:13.000;37.82;0.000;414831.800;-0.000
2017-05-26T06:27:59.000;2017-05-26T16:27:59.000;37.82;0.000;405655.800;-0.000
2017-05-26T06:28:43.000;2017-05-26T16:28:43.000;37.70;0.000;395798.600;5.825
2017-05-26T06:29:26.000;2017-05-26T16:29:26.000;37.70;0.000;388574.600;5.842
2017-05-26T06:30:13.000;2017-05-26T16:30:13.000;37.70;0.000;380754.600;5.868
2017-05-26T06:31:00.000;2017-05-26T16:31:00.000;37.70;0.000;373007.200;5.888
2017-05-26T06:31:44.000;2017-05-26T16:31:44.000;37.76;0.000;365024.200;5.912
2017-05-26T06:32:27.000;2017-05-26T16:32:27.000;37.70;0.000;358349.600;5.932
2017-05-26T06:33:14.000;2017-05-26T16:33:14.000;37.70;0.000;349275.600;5.962
2017-05-26T06:34:00.000;2017-05-26T16:34:00.000;37.70;0.000;339706.400;5.992
2017-05-26T06:34:44.000;2017-05-26T16:34:44.000;37.62;0.000;329090.000;6.026
2017-05-26T06:35:26.000;2017-05-26T16:35:26.000;37.62;0.000;319468.000;6.058
2017-05-26T06:36:11.000;2017-05-26T16:36:11.000;37.54;0.000;309093.400;6.096
2017-05-26T06:36:59.000;2017-05-26T16:36:59.000;37.54;0.000;298277.400;6.134
2017-05-26T06:37:48.000;2017-05-26T16:37:48.000;37.54;0.000;287228.400;6.178
2017-05-26T06:38:35.000;2017-05-26T16:38:35.000;37.38;0.000;277773.600;6.212
2017-05-26T06:39:19.000;2017-05-26T16:39:19.000;37.38;0.000;267530.600;6.250
2017-05-26T06:40:02.000;2017-05-26T16:40:02.000;37.38;0.000;259386.200;6.282
2017-05-26T06:40:50.000;2017-05-26T16:40:50.000;37.30;0.000;249959.800;6.322
2017-05-26T06:41:36.000;2017-05-26T16:41:36.000;37.30;0.000;240563.000;6.362
2017-05-26T06:42:20.000;2017-05-26T16:42:20.000;37.30;0.000;230691.800;6.408
2017-05-26T06:43:03.000;2017-05-26T16:43:03.000;37.38;0.000;222824.800;6.448
2017-05-26T06:43:54.000;2017-05-26T16:43:54.000;37.30;0.000;212573.000;6.498
2017-05-26T06:44:39.000;2017-05-26T16:44:39.000;37.30;0.000;204353.600;6.542
2017-05-26T06:45:24.000;2017-05-26T16:45:24.000;37.30;0.000;195059.000;6.594
2017-05-26T06:46:10.000;2017-05-26T16:46:10.000;37.24;0.000;186835.200;6.638
2017-05-26T06:46:57.000;2017-05-26T16:46:57.000;37.30;0.000;177540.400;6.696
2017-05-26T06:47:42.000;2017-05-26T16:47:42.000;37.24;0.000;169159.200;6.750
2017-05-26T06:48:27.000;2017-05-26T16:48:27.000;37.30;0.000;161519.600;6.798
2017-05-26T06:49:14.000;2017-05-26T16:49:14.000;37.18;0.000;153233.200;6.856
2017-05-26T06:49:58.000;2017-05-26T16:49:58.000;37.06;0.000;144643.200;6.920
2017-05-26T06:50:41.000;2017-05-26T16:50:41.000;37.24;0.000;137778.000;6.976
2017-05-26T06:51:28.000;2017-05-26T16:51:28.000;37.00;0.000;129932.600;7.036
2017-05-26T06:52:15.000;2017-05-26T16:52:15.000;37.00;0.000;122144.400;7.100
2017-05-26T06:52:59.000;2017-05-26T16:52:59.000;37.12;0.000;114067.600;7.174
2017-05-26T06:53:42.000;2017-05-26T16:53:42.000;37.00;0.000;107711.800;7.238
2017-05-26T06:54:29.000;2017-05-26T16:54:29.000;36.94;0.000;100603.600;7.312
2017-05-26T06:55:15.000;2017-05-26T16:55:15.000;36.94;0.000;93710.600;7.388
2017-05-26T06:55:59.000;2017-05-26T16:55:59.000;37.00;0.000;86678.000;7.478
2017-05-26T06:56:42.000;2017-05-26T16:56:42.000;36.94;0.000;81085.400;7.548
2017-05-26T06:57:29.000;2017-05-26T16:57:29.000;37.00;0.000;74889.000;7.636
2017-05-26T06:58:16.000;2017-05-26T16:58:16.000;36.88;0.000;68906.000;7.726
2017-05-26T06:59:00.000;2017-05-26T16:59:00.000;37.00;0.000;62191.750;7.832
2017-05-26T06:59:43.000;2017-05-26T16:59:43.000;36.94;0.000;58157.200;7.906
2017-05-26T07:00:30.000;2017-05-26T17:00:30.000;37.00;0.000;53013.800;8.008
2017-05-26T07:01:16.000;2017-05-26T17:01:16.000;36.88;0.000;48123.600;8.112
2017-05-26T07:02:00.000;2017-05-26T17:02:00.000;36.94;0.000;43220.800;8.227
2017-05-26T07:02:43.000;2017-05-26T17:02:43.000;37.00;0.000;39473.000;8.329
2017-05-26T07:03:30.000;2017-05-26T17:03:30.000;37.00;0.000;35429.400;8.447
2017-05-26T07:04:16.000;2017-05-26T17:04:16.000;36.88;0.000;31658.800;8.569
2017-05-26T07:05:00.000;2017-05-26T17:05:00.000;36.94;0.000;27973.400;8.701
2017-05-26T07:05:43.000;2017-05-26T17:05:43.000;36.82;0.000;25215.400;8.811
2017-05-26T07:06:30.000;2017-05-26T17:06:30.000;36.82;0.000;22260.400;8.949
2017-05-26T07:07:17.000;2017-05-26T17:07:17.000;36.70;0.000;19547.000;9.095
2017-05-26T07:08:01.000;2017-05-26T17:08:01.000;36.70;0.000;16951.400;9.247
2017-05-26T07:08:44.000;2017-05-26T17:08:44.000;36.70;0.000;15055.400;9.371
2017-05-26T07:09:31.000;2017-05-26T17:09:31.000;36.70;0.000;13062.400;9.527
2017-05-26T07:10:17.000;2017-05-26T17:10:17.000;36.70;0.000;11283.000;9.689
2017-05-26T07:11:01.000;2017-05-26T17:11:01.000;36.70;0.000;9626.400;9.861
2017-05-26T07:11:44.000;2017-05-26T17:11:44.000;36.70;0.000;8421.400;10.005
2017-05-26T07:12:31.000;2017-05-26T17:12:31.000;36.70;0.000;7173.000;10.176
2017-05-26T07:13:18.000;2017-05-26T17:13:18.000;36.70;0.000;6077.400;10.359
2017-05-26T07:14:02.000;2017-05-26T17:14:02.000;36.64;0.000;5088.000;10.552
2017-05-26T07:14:45.000;2017-05-26T17:14:45.000;36.64;0.000;4395.800;10.715
2017-05-26T07:15:33.000;2017-05-26T17:15:33.000;36.64;0.000;3699.000;10.900
2017-05-26T07:16:19.000;2017-05-26T17:16:19.000;36.52;0.000;3103.800;11.088
2017-05-26T07:17:03.000;2017-05-26T17:17:03.000;36.40;0.000;2572.000;11.296
2017-05-26T07:17:46.000;2017-05-26T17:17:46.000;36.40;0.000;2199.000;11.462
2017-05-26T07:18:33.000;2017-05-26T17:18:33.000;36.40;0.000;1830.400;11.660
2017-05-26T07:19:19.000;2017-05-26T17:19:19.000;36.40;0.000;1520.200;11.860
2017-05-26T07:20:03.000;2017-05-26T17:20:03.000;36.40;0.000;1249.400;12.082
2017-05-26T07:20:46.000;2017-05-26T17:20:46.000;36.40;0.000;1062.800;12.252
2017-05-26T07:21:33.000;2017-05-26T17:21:33.000;36.40;0.000;880.800;12.456
2017-05-26T07:22:19.000;2017-05-26T17:22:19.000;36.40;0.000;728.800;12.660
2017-05-26T07:23:03.000;2017-05-26T17:23:03.000;36.40;0.000;596.400;12.882
2017-05-26T07:23:46.000;2017-05-26T17:23:46.000;36.16;0.000;506.000;13.058
2017-05-26T07:24:33.000;2017-05-26T17:24:33.000;36.32;0.000;418.400;13.262
2017-05-26T07:25:19.000;2017-05-26T17:25:19.000;36.08;0.000;346.400;13.468
2017-05-26T07:26:03.000;2017-05-26T17:26:03.000;36.08;0.000;284.200;13.686
2017-05-26T07:26:46.000;2017-05-26T17:26:46.000;36.08;0.000;241.600;13.856
